delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,400,exp,212,2,21,space,3.5604360829893267,None,"
900",1,[4.045296167008928],[4.045299500008696],21,2,212,5,2242.986465833994,,2242.9778477090003,2242.986465833994,2244.9774365420017,2245.9724564999924,2246.970551499995,2250.537246833992,space,3.5604360829893267,None,2250.5376337920025,0.6997855000081472,0.9998024170054123,2251.542173666996,2251.5446820840007,2251.565563541997,2251.565563541997,2251.565563541997,2255.6111924169963,"
900",1,[4.045296167008928],[4.045299500008696],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,213,3,21,space,0.77343945899338,None,"
800",1,[38.46103262499673],[38.46103608299745],21,3,213,3,2255.619794333994,,2255.6113413339917,2255.619794333994,2257.611476209,2258.6042600419896,2259.6045461249887,2260.3798929170007,space,0.77343945899338,None,2260.3805230419966,0.10750129100051709,0.4072514580038842,2260.792516041998,2260.794570291997,2260.816268124996,2260.816268124996,2260.816268124996,2299.277699291997,"
800",1,[38.46103262499673],[38.46103608299745],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,214,4,21,space,1.2038288339972496,None,"
27",1,[2.1225522500026273],[2.122555249996367],21,4,214,0,2299.28589691699,,2299.277823958997,2299.28589691699,2301.277831083993,2302.2877484999917,2303.2708736669883,2304.4901775420003,space,1.2038288339972496,None,2304.4917637920007,0.10349704200052656,0.4056676670006709,2304.8986159589986,2304.9005213339988,2304.9215966249903,2304.9215966249903,2304.9215966249903,2307.0444714589976,"
27",1,[2.1225522500026273],[2.122555249996367],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,215,5,21,space,0.11557245800213423,None,"
59",1,[2.4205308750097174],[2.4205337500025053],21,5,215,8,2307.0528091669985,,2307.044604291994,2307.0528091669985,2309.044473666989,2310.0403999589907,2311.0363506249996,2311.1543314169976,space,0.11557245800213423,None,2311.1551723339944,0.7068872090021614,1.0071872919943416,2312.16650016699,2312.1693211669917,2312.1899601249897,2312.1899601249897,2312.1899601249897,2314.610807124991,"
59",1,[2.4205308750097174],[2.4205337500025053],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,216,6,21,space,26.867146832999424,None,"
80",1,[28.668178790991078],[28.668182458000956],21,6,216,9,2314.619246041999,,2314.6109472919925,2314.619246041999,2316.6104644169973,2317.605351624996,2318.6045232089964,2345.4772610419895,space,26.867146832999424,None,2345.4776331249886,0.09978916599357035,0.40069224999751896,2345.881978916994,2345.8838079169946,2345.908804749997,2345.908804749997,2345.908804749997,2374.5773059170024,"
80",1,[28.668178790991078],[28.668182458000956],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,217,7,21,space,0.2564185830124188,None,"
56",1,[1.4884419169975445],[1.4884450420067878],21,7,217,7,2374.5853819170006,,2374.5774281249905,2374.5853819170006,2376.5779681249987,2377.5712932499882,2378.5692639999907,2378.827820874998,space,0.2564185830124188,None,2378.829125999997,0.39931491599418223,0.6994727080018492,2379.532244124988,2379.5345423339895,2379.555312749988,2379.555312749988,2379.555312749988,2381.0440647499927,"
56",1,[1.4884419169975445],[1.4884450420067878],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,218,8,21,space,0.35168612499546725,None,"
400",1,[3.9481779170018854],[3.948181375002605],21,8,218,2,2381.0521016669954,,2381.0441899589932,2381.0521016669954,2383.0428016249934,2384.038332791999,2385.0358470419887,2385.397440749992,space,0.35168612499546725,None,2385.397827291992,0.7051024999964284,1.0050949589931406,2386.407539666994,2386.4092071249906,2386.428155583999,2386.428155583999,2386.428155583999,2390.376643999989,"
400",1,[3.9481779170018854],[3.948181375002605],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,219,9,21,space,0.08372545801103115,None,"
600",1,[2.0220008750038687],[2.0220052919903537],21,9,219,1,2390.3855877089954,,2390.376767624999,2390.3855877089954,2392.3769112500013,2393.370903584,2394.3692756669916,2394.4551544169954,space,0.08372545801103115,None,2394.456249249997,0.4057766250043642,0.7047778749983991,2395.1651509169897,2395.1677449589915,2395.1882459999906,2395.1882459999906,2395.1882459999906,2397.210615249991,"
600",1,[2.0220008750038687],[2.0220052919903537],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,220,0,22,space,1.8739099160011392,None,"
900",1,[1.422204625006998],[1.422207542011165],22,0,220,1,2397.2188434589916,,2397.2107338339993,2397.2188434589916,2399.2113512499927,2400.2033315839944,2401.2023119590012,2403.0891512919916,space,1.8739099160011392,None,2403.0903763749957,0.40384966699639335,0.7051159589900635,2403.7979387090018,2403.8005741669913,2403.821233750001,2403.821233750001,2403.821233750001,2405.243798124997,"
900",1,[1.422204625006998],[1.422207542011165],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,221,1,22,space,0.7450075829983689,None,"
100",1,[1.5379060420091264],[1.5379089590132935],22,1,221,8,2405.252277624997,,2405.243919834,2405.252277624997,2407.243499791992,2408.237765999991,2409.2359555000003,2409.988951249994,space,0.7450075829983689,None,2409.989581583999,0.7036890419985866,1.0047354999987874,2410.997503541992,2411.0001729590003,2411.0217105839984,2411.0217105839984,2411.0217105839984,2412.5599449589936,"
100",1,[1.5379060420091264],[1.5379089590132935],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,222,2,22,space,0.9451360840030247,None,"
800",1,[3.350045332990703],[3.3500482910021674],22,2,222,7,2412.568421709002,,2412.5600653339934,2412.568421709002,2414.5604504999937,2415.5543601669924,2416.5617154169886,2417.509192583995,space,0.9451360840030247,None,2417.510345709001,0.4015337500022724,0.7109657080000034,2418.2209276249923,2418.222659833991,2418.243147749992,2418.243147749992,2418.243147749992,2421.593578250002,"
800",1,[3.350045332990703],[3.3500482910021674],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,223,3,22,space,0.1708447499986505,None,"
400",1,[2.0681574580085],[2.0681608750019222],22,3,223,3,2421.6018777499994,,2421.5937112089887,2421.6018777499994,2423.593431791989,2424.5893827919936,2425.585340042002,2425.7622977089923,space,0.1708447499986505,None,2425.762676583996,0.09924916698946618,0.40658479199919384,2426.169593499988,2426.1712996669958,2426.1912988749973,2426.1912988749973,2426.1912988749973,2428.2598104169883,"
400",1,[2.0681574580085],[2.0681608750019222],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,224,4,22,space,0.566333124996163,None,"
200",1,[4.41291650000494],[4.412920500006294],22,4,224,5,2428.2686291249993,,2428.2599296249973,2428.2686291249993,2430.259907749991,2431.253088458994,2432.253657124995,2432.8311762090016,space,0.566333124996163,None,2432.831634749993,0.7045151670026826,1.0044305830087978,2433.8406863749988,2433.842713124992,2433.8634615839983,2433.8634615839983,2433.8634615839983,2438.2766961250018,"
200",1,[4.41291650000494],[4.412920500006294],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,225,5,22,space,0.7675708750030026,None,"
600",1,[2.682357666999451],[2.6823606670077424],22,5,225,9,2438.2851859999937,,2438.2768222089944,2438.2851859999937,2440.2762393339945,2441.270434334001,2442.270239666992,2443.0547359170014,space,0.7675708750030026,None,2443.055729374988,0.10754612500022631,0.41566408300423063,2443.4713633749925,2443.4734781669977,2443.493722542,2443.493722542,2443.493722542,2446.1763876249897,"
600",1,[2.682357666999451],[2.6823606670077424],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,226,6,22,space,0.5755517920042621,None,"
100",1,[2.0098754159989767],[2.009878333003144],22,6,226,2,2446.1852539999963,,2446.1765107089886,2446.1852539999963,2448.1766114170023,2449.1688899169967,2450.168630999993,2450.755227083995,space,0.5755517920042621,None,2450.756594541992,0.7057587919989601,1.014765209009056,2451.7709197499935,2451.77319391699,2451.7995451669995,2451.7995451669995,2451.7995451669995,2453.809745791994,"
100",1,[2.0098754159989767],[2.009878333003144],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,227,7,22,space,0.8568307079985971,None,"
800",1,[3.1960571670060745],[3.1960605420026695],22,7,227,0,2453.8182311249984,,2453.80987287499,2453.8182311249984,2455.8103297089983,2456.8198171669937,2457.8202592089947,2458.6797960419935,space,0.8568307079985971,None,2458.6802479999897,0.10603441699640825,0.4071055829990655,2459.090771791991,2459.092325791993,2459.1130516669946,2459.1130516669946,2459.1130516669946,2462.309560416994,"
800",1,[3.1960571670060745],[3.1960605420026695],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,228,8,22,space,0.3532805830036523,None,"
45",1,[2.0374616670014802],[2.0374649170116754],22,8,228,4,2462.3182598339918,,2462.3096859999932,2462.3182598339918,2464.3114877920016,2465.3037372089893,2466.302940041991,2466.6715326669946,space,0.3532805830036523,None,2466.6726764170016,0.4045121669914806,0.7047259999962989,2467.3811657920014,2467.383595249994,2467.4054332499945,2467.4054332499945,2467.4054332499945,2469.4432352500007,"
45",1,[2.0374616670014802],[2.0374649170116754],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,229,9,22,space,0.8422481249872362,None,"
89",1,[1.9378734169877134],[1.9378762089909287],22,9,229,6,2469.4514004999946,,2469.443372666996,2469.4514004999946,2471.4438846669946,2472.4384822089924,2473.435988333993,2474.288259791996,space,0.8422481249872362,None,2474.289551166992,0.1042382089945022,0.4051725000026636,2474.6976924170012,2474.7002116249932,2474.7213518749923,2474.7213518749923,2474.7213518749923,2476.6595264589996,"
89",1,[1.9378734169877134],[1.9378762089909287],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,230,0,23,space,6.375145124999108,None,"
09",1,[1.9722379169979831],[1.9722413339914056],23,0,230,1,2476.668355249989,,2476.6596449169883,2476.668355249989,2478.659658999997,2479.6539783339977,2480.6619926669955,2487.053984083992,space,6.375145124999108,None,2487.0551434999943,0.4054201249964535,0.7053830410004593,2487.764445541994,2487.7673742920015,2487.787178874991,2487.787178874991,2487.787178874991,2489.7597752500005,"
09",1,[1.9722379169979831],[1.9722413339914056],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,231,1,23,space,1.299696000001859,None,"
25",1,[2.0341794160049176],[2.03418329100532],23,1,231,3,2489.7678057089943,,2489.75990283399,2489.7678057089943,2491.760027791999,2492.756904916998,2493.7517134590016,2495.0578511249914,space,1.299696000001859,None,2495.058407416989,0.10399725000024773,0.41083091699692886,2495.469608583997,2495.4715805419983,2495.4917199170013,2495.4917199170013,2495.4917199170013,2497.5262215839903,"
25",1,[2.0341794160049176],[2.03418329100532],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,232,2,23,space,5.1541791670024395,None,"
78",1,[1.0192670839896891],[1.0192702499916777],23,2,232,9,2497.5346597089956,,2497.5263478749985,2497.5346597089956,2499.526950208994,2500.5223671669955,2501.519088791989,2506.6881889590004,space,5.1541791670024395,None,2506.689040416997,0.1045595420000609,0.40449912499752827,2507.0977547499933,2507.0999629169964,2507.123045916989,2507.123045916989,2507.123045916989,2508.142631541996,"
78",1,[1.0192670839896891],[1.0192702499916777],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,233,3,23,space,1.0381853340077214,None,"
900",1,[0.9614856250118464],[0.9614891250093933],23,3,233,5,2508.1514104590024,,2508.142761541996,2508.1514104590024,2510.142626834,2511.1353752089926,2512.14300487499,2513.1853524999897,space,1.0381853340077214,None,2513.1857580840006,0.7010497079900233,1.0077440419991035,2514.1937690839986,2514.19533695899,2514.2141204590007,2514.2141204590007,2514.2141204590007,2515.1759459589957,"
900",1,[0.9614856250118464],[0.9614891250093933],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,234,4,23,space,0.4534279170038644,None,"
500",1,[3.824924625005224],[3.8249281250027707],23,4,234,0,2515.184554541993,,2515.1760749999958,2515.184554541993,2517.1768366670003,2518.171707333997,2519.1685614169983,2519.627268541997,space,0.4534279170038644,None,2519.627638209,0.10886891699919943,0.41587483300827444,2520.043861291997,2520.045491083991,2520.067753999989,2520.067753999989,2520.067753999989,2523.893024459001,"
500",1,[3.824924625005224],[3.8249281250027707],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,235,5,23,space,4.025431292000576,None,"
400",1,[1.3116670830058865],[1.3116703749983571],23,5,235,8,2523.9010721249942,,2523.8931440000015,2523.9010721249942,2525.892170209001,2526.8880140419933,2527.8865010419977,2531.914149499993,space,4.025431292000576,None,2531.9153339170007,0.704224625005736,1.005187166010728,2532.9235631670017,2532.925981166991,2532.947572374993,2532.947572374993,2532.947572374993,2534.2595429169887,"
400",1,[1.3116670830058865],[1.3116703749983571],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,236,6,23,space,10.524602249992313,None,"
500",1,[2.012210832996061],[2.0122136660065735],23,6,236,7,2534.267696625,,2534.2596637499955,2534.267696625,2536.258684667002,2537.252934499993,2538.2529528339946,2548.780567499998,space,10.524602249992313,None,2548.782105249993,0.40425579198927153,0.7054250829969533,2549.4900536249916,2549.492636499999,2549.5135901249887,2549.5135901249887,2549.5135901249887,2551.526092250002,"
500",1,[2.012210832996061],[2.0122136660065735],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,237,7,23,space,0.792042582994327,None,"
32",1,[2.137901249996503],[2.1379040830070153],23,7,237,4,2551.5341970839945,,2551.5262138749968,2551.5341970839945,2553.5262034589978,2554.520276333991,2555.5179216249962,2556.320375958996,space,0.792042582994327,None,2556.320728416991,0.40611912500753533,0.7055283750087256,2557.0309082089952,2557.0335818339954,2557.054925833989,2557.054925833989,2557.054925833989,2559.1931537499913,"
32",1,[2.137901249996503],[2.1379040830070153],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,238,8,23,space,1.46419824998884,None,"
700",1,[3.051081166995573],[3.0510842079966096],23,8,238,2,2559.2013477500004,,2559.193273124998,2559.2013477500004,2561.1933669589926,2562.195724374993,2563.1860515000008,2564.6557777499984,space,1.46419824998884,None,2564.6568273339944,0.7040837079985067,1.0035192920040572,2565.6641768339905,2565.6664117089967,2565.690911999991,2565.690911999991,2565.690911999991,2568.742338416996,"
700",1,[3.051081166995573],[3.0510842079966096],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,239,9,23,space,12.03285895800218,None,"
600",1,[2.9822183749929536],[2.982222708000336],23,9,239,6,2568.7510908749973,,2568.7424939589982,2568.7510908749973,2570.7429279999924,2571.7368896249973,2572.7365759999957,2584.7750557919935,space,12.03285895800218,None,2584.775998083991,0.10081645900208969,0.4001964589988347,2585.1802334999957,2585.182657792,2585.2097342089983,2585.2097342089983,2585.2097342089983,2588.1922831669945,"
600",1,[2.9822183749929536],[2.982222708000336],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,240,0,24,space,0.11592124999151565,None,"
100",1,[1.0701391670008888],[1.0701426250016084],24,0,240,8,2588.200581291996,,2588.1924076669966,2588.200581291996,2590.1927746250003,2591.18672704199,2592.184947249989,2592.304182791995,space,0.11592124999151565,None,2592.3048366669973,0.7047795410035178,1.0054477079975186,2593.313823749995,2593.3166951250023,2593.338124834001,2593.338124834001,2593.338124834001,2594.408576583999,"
100",1,[1.0701391670008888],[1.0701426250016084],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,241,1,24,space,0.5122921660076827,None,"
400",1,[2.0290405830019154],[2.0290436250070343],24,1,241,2,2594.417320749999,,2594.4087064170017,2594.417320749999,2596.409148874998,2597.403107499995,2598.400886958989,2598.919798374991,space,0.5122921660076827,None,2598.9209426250018,0.699137083007372,0.9981509170029312,2599.9232991669996,2599.9256214999914,2599.9463022499986,2599.9463022499986,2599.9463022499986,2601.9756747089996,"
400",1,[2.0290405830019154],[2.0290436250070343],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
